Id,Organizacion,Enlace Organizacion,Titulo Servicio,Enlace servicio,Nombre Capa,Titulo Capa,Eje Pertenece,subeje,Identificador,PalabraClave,Tipo,Estado,Error,Nota
826,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Vegetacion_Herbacea_Azuay,Vegetacion_Herbacea_Azuay,MEDIO FÍSICO,cobertura vegetal,cuenca_hebacea_arbustiva,Vegetacion herbacea azuay,wms,Activo,,
827,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Zonificacion_productiva_con_conflicto_uso_25K_2018_IERSE,Zonificacion_productiva_con_conflicto_uso_25K_2018_IERSE,USO Y OCUPACIÓN DEL SUELO,zona industria con conficto,cuenca_zona_productiva_con_conflicto_uso,"Capacidad de uso de suelo, occidental, oriental, zona productiva con conflicto",wms,Activo,,
828,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Zonificacion_productiva_sin_conflicto_uso_25K_2018_IERSE_m1,Zonificacion_productiva_sin_conflicto_modelo1,USO Y OCUPACIÓN DEL SUELO,zona industrial,cuenca_zona_productiva_sin_ conflicto_uso_1,"zona productiva sin conflicto modelo1, Montano, tierras bajas, tierras micelaneas",wms,Activo,,
829,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Zonificacion_productiva_sin_conflicto_uso_25K_2018_IERSE_m2,Zonificacion_productiva_sin_conflicto_modelo2,USO Y OCUPACIÓN DEL SUELO,zona industrial,cuenca_zona_productiva_sin_-conflicto_uso_2,"zona productiva sin conflicto modelo2, cultivo, pastizal, erosion ",wms,Activo,,
830,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Zonificacion_productiva_sin_conflicto_uso_25K_2018_IERSE_m3,Zonificacion_productiva_sin_conflicto_modelo3,USO Y OCUPACIÓN DEL SUELO,zona industrial,cuenca_zona_productiva_sin_- conflicto_uso_3,"zona productiva sin conflicto modelo3, Montanocultivo de ciclo corto, mosaicos, pastizales, permanente, semipermanente",wms,Activo,,
831,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,az_wc_prec_avg_1970-2000,az_wc_prec_avg_1970-2000,MEDIO FÍSICO,clima lluvia,cuenca_precipitaciones,Azuay precipitaciones 1970-2000,wms,Activo,,
832,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,azuay_wc_tavg_1970-2000,azuay_wc_tavg_1970-2000,MEDIO FÍSICO,clima,cuenca_temperatura_rangos,Azuay rangos de temperatura,wms,Activo,,
833,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,linea_tren_250K_2013_IGM,linea_tren_250K_2013_IGM,CULTURAL Y PATRIMONIAL,vias del tren,cuenca_tren,Vias del tren,wms,Activo,,
834,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,inventario_forestal,https://gis.uazuay.edu.ec/geoserver/inventario_forestal/wms?,FichaForestal,FichaForestal,MEDIO FÍSICO,areas verdes parques,cuenca_ parques_ arboles,biodiversidad de parques de cuenca,wms,Activo,,
835,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,azuay_250k,https://gis.uazuay.edu.ec/geoserver/azuay_250k/wms?,cabeceras_cantonales_azuay_50k,cabeceras_cantonales_azuay_50k,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,cabecera cantonal ,cuenca _cabecera_cantonal ,Cabeceras cantonales del azuay,wms,Activo,,
836,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,azuay_250k,https://gis.uazuay.edu.ec/geoserver/azuay_250k/wms?,cantones_azuay_hcpa_250k,cantones_azuay_hcpa_250k,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,cantones del azual,cuenca _canton,Cantones del azuay,wms,Activo,,
837,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,azuay_250k,https://gis.uazuay.edu.ec/geoserver/azuay_250k/wms?,centros_poblados_azuay_250k,centros_poblados_azuay_250k,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,poblacion,cuenca _centros_poblados,Centros poblados del azuay,wms,Activo,,
838,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,azuay_250k,https://gis.uazuay.edu.ec/geoserver/azuay_250k/wms?,cerros_lomas_azuay_250k,cerros_lomas_azuay_250k,MEDIO FÍSICO,montañas y lomas,cuenca_cerros _lomas ,Cerros y Lomas de Azuay,wms,Activo,,
839,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,emac_lineas,emac_lineas,MEDIO FÍSICO,areas verdes parques,cuenca_areas_verdes_parque_guatana_barandas,"Lineas de barandas Emac, skatepark Guatana",wms,Activo,,
840,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,emac_poligonos_afectan,emac_poligonos_afectan,MEDIO FÍSICO,areas verdes,cuenca_areas_verdes_iglesia_lourdes,edificio de iglesia catolica virgen de Lourdes,wms,Activo,,
842,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,arboles,arboles,MEDIO FÍSICO,areas verdes arboles,cuenca_ parques_arboles,"Levantamiento fotestal, arboles ciudad de cuenca",wms,Activo,,
843,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,areas_verdes,areas_verdes,MEDIO FÍSICO,areas verdes parques,cuenca_parques_urbanos,"Areas verdes de cuenca por la Emac,",wms,Activo,,
844,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,bancas,bancas,MEDIO FÍSICO,areas verdes parques,cuenca_parques_bancas,Bancas en areas verdes de cuenca Emac,wms,Activo,,
845,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,barandas,barandas,MEDIO FÍSICO,areas verdes parques,cuenca_parque_guatana_barandas,"Lineas de barandas Emac, skatepark Guatana",wms,Activo,,
846,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,coliseo,coliseo,MEDIO FÍSICO,areas verdes parques,cuenca_parque_iglesia_lourdes,edificio de iglesia catolica virgen de Lourdes,wms,Activo,,
847,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,elementos_afectan,elementos_afectan,MEDIO FÍSICO,areas verdes parques,cuenca_parques_elementos_afectan,Elementos que afectan areas verdes Emac,wms,Activo,,
848,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,jardineras,jardineras,MEDIO FÍSICO,areas verdes parques,cuenca_parques_jardineras,Jardineras de areas verdes cuenca,wms,Activo,,
849,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,papeleras,papeleras,MEDIO FÍSICO,areas verdes parques,cuenca_parques_papeleras,"Papeleras , basureros en areas verdes de Cuenca",wms,Activo,,
850,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,parroquias,parroquias,MEDIO FÍSICO,areas verdes parques,cuenca_parroquias urbanas,Parroquias urbanas de Cuenca,wms,Activo,,
851,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,pergolas,pergolas,MEDIO FÍSICO,areas verdes parques,cuenca_parques_pergola,cuenca. parques perolas,wms,Activo,,
852,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,pisos,pisos,MEDIO FÍSICO,areas verdes parques,cuenca_parques_pisos,Pisos de areas verdes de Cuenca,wms,Activo,,
853,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,plantas,plantas,MEDIO FÍSICO,areas verdes parques,cuenca_parques_plantas,Inventario de plantas en areas verdes,wms,Activo,,
854,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,emac,https://gis.uazuay.edu.ec/geoserver/emac/wms?,vias_cuenca,vias_cuenca,MEDIO FÍSICO,infrestructura vial,cuenca_vias_urbanas,Vias urbanas de Cuenca,wms,Activo,,
855,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,azuay_50k,https://gis.uazuay.edu.ec/geoserver/azuay_50k/wms?,lagunas_azuay_50k,lagunas_azuay_50k,MEDIO FÍSICO,cuencas hidrograficas ,cuenca_lagunas,Lagunas del azuay,wms,Activo,,
856,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Campus_UDA_2jun2017,Campus_UDA_2jun2017,MEDIO FÍSICO,imagen satelital UDA,cuenca_uda_campus,Ortofoto campus Uda 2 junio 2017,wms,Activo,,
857,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Parque_Artemisa 2_30oct2017_30cm,Parque_Artemisa 2_30oct2017_30cm,MEDIO FÍSICO,areas verdes parques,cuenca_parque_artemisa,Ortofoto parque Artemisa 30 de octubre 2017,wms,Activo,,
858,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Parque_Carlos Cueva_18nov2017_30cm,Parque_Carlos Cueva_18nov2017_30cm,MEDIO FÍSICO,areas verdes parques,cuenca_parque_carlos_cueva,Ortofoto parque Carlos Cueva 18 nov 2017,wms,Activo,,
859,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Parque_Inclusivo,Parque_Inclusivo,MEDIO FÍSICO,areas verdes parques,cuenca_parque_inclusivo,Ortofoto parque Inclusivo,wms,Activo,,
860,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Parque_Paquisha_7ago2018,Parque_Paquisha_7ago2018,MEDIO FÍSICO,areas verdes parques,cuenca_parque_paquisha,Ortofoto parque paquisha 7 agosto 2018,wms,Activo,,
861,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Parque_Paraiso,Parque_Paraiso,MEDIO FÍSICO,areas verdes parques,cuenca_parque_paraiso,Ortofoto parque Paraiso,wms,Activo,,
862,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,Parque_SantaAnita_7ago2018,Parque_SantaAnita_7ago2018,MEDIO FÍSICO,areas verdes parques,cuenca_parque_santa_anita,Ortofoto parque Santa Anita 7 agosto 2018,wms,Activo,,
863,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,paraiso_6ago2018,paraiso_6ago2018,MEDIO FÍSICO,areas verdes parques,cuenca_parque_paraiso2,Ortofoto parque Paraiso parte norte 6 agosto 2018,wms,Activo,,
864,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,ortofotos_drone,https://gis.uazuay.edu.ec/geoserver/ortofotos_drone/wms?,tomebamba_2019_cepra,tomebamba_2019_cepra,MEDIO FÍSICO,redes hidrograficas,cuenca_tomebamba_rio,Ortofoto margen del rio Tomebamba 2019,wms,Activo,,
865,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,calidad_ambiental,https://gis.uazuay.edu.ec/geoserver/calidad_ambiental/wms?,no2_prom_2008,no2_prom_2008,MEDIO FÍSICO,calidad del aire,cuenca_calidad_ambientalno2,"Cuenca, no definido, parece ser indices de calidad ambiental, simbologia no se entiende",wms,Activo,,
866,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,calidad_ambiental,https://gis.uazuay.edu.ec/geoserver/calidad_ambiental/wms?,o3_prom_2008,o3_prom_2008,MEDIO FÍSICO,calidad del aire,cuenca_calidad_ambientalo3,"Cuenca, no definido, parece ser indices de calidad ambiental, simbologia no se entiende",wms,Activo,,
867,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,calidad_ambiental,https://gis.uazuay.edu.ec/geoserver/calidad_ambiental/wms?,pm10_prom_08,pm10_prom_08,MEDIO FÍSICO,calidad del aire,cuenca_calidad_ambientalpm10,"Cuenca, no definido, parece ser indices de calidad ambiental, simbologia no se entiende",wms,Activo,,
868,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,calidad_ambiental,https://gis.uazuay.edu.ec/geoserver/calidad_ambiental/wms?,so2_prom_2008,so2_prom_2008,MEDIO FÍSICO,calidad del aire,cuenca_calidad_ambientalso2,"Cuenca, no definido, parece ser indices de calidad ambiental, simbologia no se entiende",wms,Activo,,
869,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,Amenazas_Precupa_UTM_WGS84_17S,Amenazas Precupa,MEDIO FÍSICO,riesgos movimientos en masa,cuenca_amenazas_deslizamientos,"Amenazas de derrumbes, deslizamientos, erosion en Cuenca",wms,Activo,,
870,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,EstacionesETAPA,Estaciones ETAPA,MEDIO FÍSICO,etapa,cuenca_estaciones_etapa,Estaciones Etapa,wms,Activo,,
871,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,cob_veg_sigtierras_20161003,Cobertura vegetal Sigtierras 20161003,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,cobertura vegetal,cuenca_cobertura_vegetal,"Areas no intervenidas, cultivo, bosque, paramo, plantacion, pastizal, etc, azuay, cobertura vegetal",wms,Activo,,
872,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,derrumbes,Suelo no urbanizable por derrumbes,MEDIO FÍSICO,riesgos movimientos en masa,cuenca_suelos_no_urbanizables_derrumbes,Suelo no urbanizable por derrumbes,wms,Activo,,
873,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,deslizamientos,Suelo no urbanizable por deslizamientos,MEDIO FÍSICO,riesgos movimientos en masa,cuenca_suelos_no_urbanizables_deslizamientos,Suelo no urbanizable por deslizamientos,wms,Activo,,
874,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,inundacion,Suelo no urbanizable por inundación,MEDIO FÍSICO,riesgos inundacion,cuenca_suelos_no_urbanizables_inundaciones,Suelo no urbanizable por inundación,wms,Activo,,
875,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,margenes_proteccion,Suelo no urbanizable por márgenes de protección de ríos,MEDIO FÍSICO,riesgos inundacion,cuenca_suelos_no_urbanizables_margenes_proteccion _rios,Suelo no urbanizable por márgenes de protección de ríos,wms,Activo,,
876,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,mdt_cuenca20m,MDT Canton Cuenca 20m/pix,MEDIO FÍSICO,pendientes raster,cuenca_pendientes_raster,Cuenca raster blanco y begro pendientes,wms,Activo,,
877,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,pendientes_cuenca,pendientes_cuenca,MEDIO FÍSICO,pendientes gradientes,cuenca_pendientes_gradiente,"Cuenca, pendientes gradientes",wms,Activo,,
878,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,riesgos_cuenca,https://gis.uazuay.edu.ec/geoserver/riesgos_cuenca/wms?,suelo_inestable,Suelo No Urbanizable Geologicamente _Inestable,MEDIO FÍSICO,riesgos movimientos en masa,cuenca_suelos_no_urbanizables_geologicamente_inestables,Suelo no urbanizable geologicamente inestable,wms,Activo,,
879,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,cobertura_vegetal_5k,https://gis.uazuay.edu.ec/geoserver/cobertura_vegetal_5k/wms?,ricaurte_cob_vegetal_uso_suelo,ricaurte_cob_vegetal_uso_suelo,USO Y OCUPACIÓN DEL SUELO,cobertura vegetal,cuenca_ricaurte_cubertura_usa_vegetal,"Agua, cultivos, pasto, sombra",wms,Activo,,
880,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,cobertura_vegetal_5k,https://gis.uazuay.edu.ec/geoserver/cobertura_vegetal_5k/wms?,ricaurte_construcciones,ricaurte_construcciones,USO Y OCUPACIÓN DEL SUELO,ocupacion de suelo construcciones,cuenca_ricaurte_construcciones,"ricaurte construcciones , edificaciones",wms,Activo,,
881,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,cobertura_vegetal_5k,https://gis.uazuay.edu.ec/geoserver/cobertura_vegetal_5k/wms?,ricaurte_cuerpos_agua,ricaurte_cuerpos_agua,MEDIO FÍSICO,cuencas hidrograficas ,cuenca_ricaurte_lagunas,Lagos y lagunas de ricaurte,wms,Activo,,
882,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,cobertura_vegetal_5k,https://gis.uazuay.edu.ec/geoserver/cobertura_vegetal_5k/wms?,ricaurte_cursos_agua,ricaurte_cursos_agua,MEDIO FÍSICO,redes hidrograficas,cuenca_ricaurte_rios_quebradas,rios y quebradas de ricaurte,wms,Activo,,
883,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,cobertura_vegetal_5k,https://gis.uazuay.edu.ec/geoserver/cobertura_vegetal_5k/wms?,ricaurte_parroquia,ricaurte_parroquia,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,limites,cuenca_ricaurte_parroquia,delimitacion de parroquia ricaurte,wms,Activo,,
884,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,cobertura_vegetal_5k,https://gis.uazuay.edu.ec/geoserver/cobertura_vegetal_5k/wms?,ricaurte_vias,ricaurte_vias,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,infrestructura vial,cuenca_ricaurte_vias,vias de ricaurte,wms,Activo,,
885,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,parques_cuenca,https://gis.uazuay.edu.ec/geoserver/parques_cuenca/wms?,uda_25sep2020_30cm,uda_25sep2020_30cm,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,imagen satelital UDA,cuenca_uda_campus,Fotometria de la UDA,wms,Activo,,
982,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,edades_canton_2001,Grupos de edad a nivel Cantonal Ecuador 2001,SOCIO CULTURAL,indice de envegecimiento,Cuenca_edad_nivel_cantonal_2001,Grupos de edad a nivel Cantonal Ecuador 2001,wms,Activo,,
983,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,edades_parroquia_2001,Grupos de edad a nivel Parroquial Ecuador 2001,SOCIO CULTURAL,indice de envegecimiento,edad_nivel_parroquial_2001,Grupos de edad a nivel Parroquial Ecuador 2001,wms,Activo,,
984,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,edades_parroquia_2001,geo_cant2001,USO Y OCUPACIÓN DEL SUELO,limite cantonal,"
division_cantonal",División Cantonal Ecuador,wms,Activo,,
985,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,geo_parr2001,geo_parr2001,USO Y OCUPACIÓN DEL SUELO,limite parroquial,division_parroquial,División Parroquial Ecuador,wms,Activo,,
986,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,sexo_canton_2001,sexo_canton_2001,SOCIO CULTURAL,poblacion por sexo,cuenca_poblacion_por_sexo_nivel_canton_2001,Población por sexo a nivel Cantonal Ecuador 2001,wms,Activo,,
987,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,sexo_parroquia_2001,PoblaciÃ³n por sexo a nivel parroquial Ecuador 2001,SOCIO CULTURAL,poblacion por sexo,poblacion_por_sexo_nivel_parroquial_2001,Población por sexo a nivel Parroquial Ecuador 2001,wms,Activo,,
988,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,sexo_provincia_2001,Población por sexo a nivel provincial Ecuador 2001,SOCIO CULTURAL,poblacion por sexo,poblacion_por_sexo_nivel_provincial_2001,Población por sexo a nivel Provincial Ecuador 2001,wms,Activo,,
989,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,vivienda_canton_2001,Viviendas a Nivel Cantonal del Ecuador 2001,SOCIO CULTURAL,zona  residencial,Cuenca_vivienda_nivel_cantonal_2001,Vivienda a nivel cantonal Ecuado 2001,wms,Activo,,
990,INEC Instituto Nacional de Estadística y Censos,https://geoinec.gob.ec/geoinec ,inec,https://geoinec.inec.gob.ec/geoinec/inec/wms?,vivienda_parroquia_2001,Viviendas a Nivel Parroquial del Ecuador 2001,SOCIO CULTURAL,zona residencial,vivienda_nivel_parroquial_2001,Vivienda a nivel parroquial Ecuador 2001,wms,Activo,,
1044,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado/FeatureServer,0,Redes de Agua Potable,MEDIO FÍSICO,red hidrografica,cuenca_redes_agua_potable_etapa,"Redes de agua potable, tuberias de agua potable, ",arcgisrest,Activo,,
1045,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado/FeatureServer,1,Redes de Alcantarillado,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,alcantarillado,cuenca_redes_alcantarillado_etapa,"Redes de alcantarillado, tuberias de alcantarillado, aguas servidas, desague",ArcGIS,Activo,,
1046,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado/MapServer,0,Redes de Agua Potable,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,red hidrografica agua potable,cuenca_redes_agua_potable_etapa_1,"Redes de agua potable, tuberias de agua potable, ",ArcGIS,Activo,,
1047,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Catastro_Redes_de_Agua_Potable_y_Alcantarillado/MapServer,1,Redes de Alcantarillado,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,alcantarillado,cuenca_redes_alcantarillado_etapa_1,"Redes de alcantarillado, tuberias de alcantarillado, aguas servidas, desague",ArcGIS,Activo,,
1049,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Establecimientos_Recoleccion_Desechos,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Establecimientos_Recoleccion_Desechos/FeatureServer,0,Establecimientos de recolección de aceite usado,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de recoleccion,cuenca_establecimientos_recoleccion_aceite_usado_etapa,"Establecimientos,puntos de recolección de aceite usado",ArcGIS,Activo,,
1050,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Establecimientos_Recoleccion_Desechos,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Establecimientos_Recoleccion_Desechos/FeatureServer,1,Establecimientos de recolección de pilas usadas,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de recoleccion,cuenca_establecimientos_recoleccion_pilas_usadas_etapa,"Establecimientos,puntos de recolección de pilas usadas",ArcGIS,Activo,,
1051,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Establecimientos_Recoleccion_Desechos,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Establecimientos_Recoleccion_Desechos/MapServer,0,Establecimientos de recolección de aceite usado,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de recoleccion,cuenca_establecimientos_recoleccion_aceite_usado_etapa_1,"Establecimientos,puntos de recolección de aceite usado",ArcGIS,Activo,,
1052,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/Establecimientos_Recoleccion_Desechos,https://geo.etapa.net.ec/arcgis/rest/services/Publico/Establecimientos_Recoleccion_Desechos/MapServer,1,Establecimientos de recolección de pilas usadas,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de recoleccion,cuenca_establecimientos_recoleccion_pilas_usadas_etapa_1,"Establecimientos,puntos de recolección de pilas usadas",ArcGIS,Activo,,
1053,ETAPA EP,https://geo.etapa.net.ec/arcgis/rest/services/Publico,Publico/estaciones_sga,https://geo.etapa.net.ec/arcgis/rest/services/Publico/estaciones_sga/MapServer,0,Estaciones hidrometeorológicas,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,,cuenca_estaciones_hidrometeorologicas_etapa,"Estaciones hidrometeorológicas, medicion lluvia,temperatura, humedad",ArcGIS,Activo,,
